"gene_id"	"path_id"	"path_name"
"t2142"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2143"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2144"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2146"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3274"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4006"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4207"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4392"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4393"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4394"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4395"	"stt00020"	"Citrate cycle (TCA cycle) - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0007"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0174"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0385"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0386"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0523"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0524"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0715"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0792"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0991"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0992"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0993"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1096"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1206"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2102"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2177"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2981"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2987"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2996"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3174"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3533"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3538"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3557"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3634"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3725"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3746"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3747"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3748"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3749"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3750"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3751"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3873"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3905"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3980"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4023"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4127"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4469"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4610"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4612"	"stt00030"	"Pentose phosphate pathway - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0105"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0106"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0107"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0774"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0793"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1426"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1427"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1663"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2101"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2217"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2218"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2927"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2928"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3056"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3057"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3058"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3538"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3572"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3842"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3843"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3844"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3845"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3851"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3858"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3859"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4023"	"stt00040"	"Pentose and glucuronate interconversions - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0572"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0574"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0649"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0650"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0651"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0715"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0763"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0765"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0767"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0768"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0789"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0790"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0892"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1046"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1047"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1048"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1206"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1335"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2471"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2733"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2734"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2735"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2736"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2882"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2884"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2885"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2987"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3174"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3175"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3533"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3537"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3552"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3557"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3572"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3573"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3665"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3833"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3834"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3858"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4469"	"stt00051"	"Fructose and mannose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0454"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0774"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1206"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1522"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1523"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1525"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1663"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2111"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2112"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2113"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2114"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2157"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2177"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2462"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3173"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3174"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3178"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3179"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3180"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3181"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3557"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3601"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3602"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3734"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3735"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3736"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4205"	"stt00052"	"Galactose metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0520"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0521"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0522"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0793"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2011"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2012"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2869"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3169"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3170"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3822"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3845"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3851"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4433"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4434"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4435"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4436"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4437"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4438"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t4439"	"stt00053"	"Ascorbate and aldarate metabolism - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0228"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0233"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0486"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0498"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1059"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1613"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1723"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1725"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1726"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1727"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1853"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3294"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3295"	"stt00061"	"Fatty acid biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0475"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0476"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1059"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1482"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1660"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2541"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2919"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2929"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3315"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3316"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t3575"	"stt00071"	"Fatty acid degradation - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0508"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0553"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0554"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0555"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0556"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0557"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0558"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t0588"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1234"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t1801"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
"t2202"	"stt00130"	"Ubiquinone and other terpenoid-quinone biosynthesis - Salmonella enterica subsp. enterica serovar Typhi Ty2"
