"gene_id"	"path_id"	"path_name"
"ETEC_4580"	"elh00010"	"Glycolysis / Gluconeogenesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4750"	"elh00010"	"Glycolysis / Gluconeogenesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0110"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0111"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0112"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0114"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0731"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0732"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0733"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0734"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0735"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0736"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0737"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0738"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0739"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0778"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1260"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1380"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1452"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1645"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1646"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2344"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3497"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3653"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4432"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4500"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4501"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4502"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4503"	"elh00020"	"Citrate cycle (TCA cycle) - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0008"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0120"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0705"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0771"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1311"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1755"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1883"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1884"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1885"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2173"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2236"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2568"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2569"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3106"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3117"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3127"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3197"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3636"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3685"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3772"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3797"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4043"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4185"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4194"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4280"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4400"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4403"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4580"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4737"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4739"	"elh00030"	"Pentose phosphate pathway - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0060"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0061"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0062"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0779"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1340"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1591"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1614"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1615"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1651"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2172"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2185"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2229"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2230"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2233"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3029"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3030"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3361"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3362"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3636"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3818"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3823"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3824"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3825"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3826"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4172"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4174"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4634"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4635"	"elh00040"	"Pentose and glucuronate interconversions - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0447"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1647"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1755"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1849"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1850"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1851"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2057"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2181"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2182"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2191"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2192"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2195"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2196"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2230"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2236"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2302"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2303"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2304"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2379"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2381"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2893"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2894"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2895"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2896"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2990"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2992"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2993"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3117"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3124"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3125"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3126"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3841"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3842"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4172"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4173"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4174"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4185"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4188"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4194"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4394"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4395"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4400"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4580"	"elh00051"	"Fructose and mannose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0400"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0456"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0705"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0760"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0761"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0762"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0763"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1340"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1755"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2185"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2507"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3346"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3347"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3398"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3399"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3400"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3401"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3401A"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3402"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3404"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3405"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3406"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3407"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3408"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3982"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3983"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3984"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4147"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4149"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4185"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4427"	"elh00052"	"Galactose metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2172"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2977"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3189"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3190"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3392"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3394"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3818"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3823"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4539"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4540"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4541"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4542"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_4543"	"elh00053"	"Ascorbate and aldarate metabolism - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0175"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0180"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1024"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1156"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1157"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1158"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1160"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1392"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_1837"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2452"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_2459"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3182"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3184"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3185"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3514"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_3515"	"elh00061"	"Fatty acid biosynthesis - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0246"	"elh00071"	"Fatty acid degradation - Escherichia coli O78:H11:K80 H10407 (ETEC)"
"ETEC_0412"	"elh00071"	"Fatty acid degradation - Escherichia coli O78:H11:K80 H10407 (ETEC)"
