baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	numsites....1.ctrl_reps..	Expected	Essentiality	Uncertainty
4.78161140446587	0.582047370117263	1.36712576940641	0.425745299475979	0.670293449630138	0.97679838283562	ROD__00001	8	NA	Unchanged	0
145.705201069245	-0.0134389386890758	0.62503157797771	-0.0215012155586723	0.98284583381242	0.997111342127393	ROD_00011	142	NA	Unchanged	0.0316063287884681
58.0197464046403	-0.276638006333157	0.792865877929578	-0.348908956777843	0.727157660717433	0.977015276898407	ROD_00021	56	NA	Unchanged	0.0339933261253254
74.2730896436827	-0.415602487329111	0.727331373138478	-0.571407342894838	0.56772355277428	0.970491842037236	ROD_00031	76	NA	Unchanged	0.0366805949530464
47.0467761519876	0.0719731033149924	0.920893029543729	0.0781557694607077	0.937704145203134	0.992439410507831	ROD_00041	65	NA	Unchanged	0
73.60976768569	0.447225940560718	0.770602068719808	0.580359122709972	0.561672465071999	0.970491842037236	ROD_00051	106	NA	Unchanged	0
52.2376895049474	-0.304486688754613	0.852950245502691	-0.356980598059576	0.721106330580848	0.97679838283562	ROD_00061	62	NA	Unchanged	0.0344440634744496
36.1849378250236	0.196738278472918	0.955716554499881	0.20585421226262	0.836904792684065	0.981976530722063	ROD_00071	42	NA	Unchanged	0
74.7940428011254	-0.218485550450012	0.714320554270744	-0.305864851772417	0.759707548436129	0.977985336478742	ROD_00081	80	NA	Unchanged	0.0331825373455897
40.0513545663217	0.217731941429809	1.00485637863899	0.216679662943187	0.8284579981084	0.981581607938759	ROD_00091	50	NA	Unchanged	0
107.225041341397	-6.04621401053089	0.726806430558707	-8.31887797949597	8.8799909487612e-17	1.64416447797448e-14	ROD_00101	4	NA	Reduced	1.42619027698743e-10
62.4986584009476	-2.4139315129965	0.819273000063741	-2.94643118082579	0.00321463942945497	0.0452493398052521	ROD_00111	21	NA	Reduced	0.298151659743334
55.2459636926355	1.13939912860356	0.830140893173674	1.37253704518468	0.169896314750554	0.801058628020731	ROD_00121	124	NA	Unchanged	0
18.7097898600085	2.15142329248654	1.10267415179491	1.95109615019496	0.0510456091037987	0.445169496785665	ROD_00122	69	NA	Unchanged	0
31.2683773993765	2.29219146473928	1.00367610718516	2.28379598590605	0.0223835236996616	0.239758450657921	ROD_00131	127	NA	Unchanged	0
29.282100472539	1.69518865995726	1.2008702613831	1.41163347488082	0.158057910567399	0.782809445958289	ROD_00141	84	NA	Unchanged	0
123.024555515241	0.8180920382914	0.644638823515486	1.26907038243524	0.204415962565646	0.844022683702975	ROD_00151	198	NA	Unchanged	0
75.5230275681958	-0.56625298497431	0.839533554213853	-0.674485233058438	0.500002870885411	0.968585669911109	ROD_00161	59	NA	Unchanged	0.0410090060276768
53.6319297540358	0.00231697374991896	0.802154042894708	0.00288843990807273	0.997695361597175	0.999589432156599	ROD_00171	68	NA	Unchanged	0
107.390950448763	-0.0706217590012112	0.632424653578989	-0.111668257398809	0.911086448798214	0.992095707207021	ROD_00181	125	NA	Unchanged	0.0318554000559399
76.5437704405497	1.53468008207011	0.794105086718904	1.93259067060146	0.0532866426163773	0.455903511537158	ROD_00191	218	NA	Unchanged	0
8.31984214140804	0.773598285647522	1.36225576748432	0.567880352656629	0.570116213746488	0.970491842037236	ROD_00201	14	NA	Unchanged	0
13.3668931439153	-3.51274671852029	1.17056288220308	-3.00090390010409	0.00269179502098603	0.0391606639786817	ROD_00212	3	NA	Reduced	0.00404408620383023
15.3924624838911	-1.61382942465772	1.27495683935115	-1.26579141728361	0.205587768680089	0.844022683702975	ROD_00213	9	NA	Unchanged	0.187497126955932
47.0419852382987	-6.63912421891922	1.02820527491111	-6.45700268313949	1.06797004941909e-10	6.04847978576883e-09	ROD_00221	1	NA	Reduced	7.01438906958174e-13
165.014564988876	-7.9339032584806	0.753590656449821	-10.5281337959488	6.40925125716574e-26	1.54270677759979e-22	ROD_00231	2	NA	Reduced	0
27.9280001024853	-5.83030879006905	1.18390108722903	-4.92465870076624	8.45077206046993e-07	2.4215486130418e-05	ROD_00241	0	NA	Reduced	8.74152972230036e-10
27.4257102578335	-0.345564192489653	1.16388014579731	-0.296907025811432	0.766537492097338	0.977985336478742	ROD_00251	28	NA	Unchanged	0.0351866774094151
53.0837061736954	-3.51833270726494	0.785932226220107	-4.47663626695414	7.58282761851148e-06	0.000181610607738877	ROD_00261	5	NA	Reduced	0.00393301968320869
43.849015663486	0.50223065748513	0.860717723621272	0.583502167670151	0.559555298229635	0.970491842037236	ROD_00271	68	NA	Unchanged	0
48.255863038232	0.113113260459772	0.848803308049432	0.133262040082889	0.893986147411496	0.992095707207021	ROD_00281	58	NA	Unchanged	0
50.7803810821598	0.0285328525819561	0.863544937565128	0.0330415376672904	0.973641463442885	0.99541237878819	ROD_00291	67	NA	Unchanged	0
26.2358644700818	0.919701371168679	1.03785747543101	0.886153824528498	0.375534642128452	0.938669117651228	ROD_00301	48	NA	Unchanged	0
24.9980088390969	0.0950038886510469	1.07122008212519	0.0886875537868642	0.929330224194877	0.992095707207021	ROD_00311	29	NA	Unchanged	0
101.842811153569	0.292826920535505	0.685843319021784	0.426958916729207	0.669409251486771	0.97679838283562	ROD_00321	145	NA	Unchanged	0
69.0939945137084	-0.0591622156846554	0.983106405192588	-0.060178852840518	0.952013188172765	0.992439410507831	ROD_00331	78	NA	Unchanged	0.0317940401101685
44.0125894625085	-7.033486758191	1.06831884921561	-6.58369620956813	4.588942967595e-11	2.72730511679041e-09	ROD_00341	0	NA	Reduced	1.55431223447522e-14
