baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	numsites....1.ctrl_reps..	Expected	Essentiality	Uncertainty
47.7470503916149	1.75815470526046	1.49710086354372	1.17437291506119	0.240245689087461	0.702767963461048	SL1344_0001	29	NA	Unchanged	0
1603.33434440536	0.329370571671404	0.417709756002462	0.788515391221704	0.430395299395985	0.876102214021902	SL1344_0002	370	NA	Unchanged	0
638.320983552038	-0.229689288103386	0.615925615385834	-0.372917252287847	0.709210031276259	0.96801340011288	SL1344_0003	131	NA	Unchanged	0.0261366017649067
865.708642121573	-0.332855051108767	0.585600499611583	-0.568399534033087	0.569763706761651	0.935071744308209	SL1344_0004	179	NA	Unchanged	0.0287852528590232
532.665231430915	-0.195628207016812	0.671442210962671	-0.29135524073819	0.770779642975821	0.972918597703162	SL1344_0005	105	NA	Unchanged	0.0254288942967575
1010.8080559493	-0.18180510150254	0.519459699916533	-0.349988847126645	0.726347067681232	0.969689886146643	SL1344_0006	202	NA	Unchanged	0.0251629812069649
663.51305033462	-0.339845365912293	0.640203405949208	-0.530839671820265	0.595529886147078	0.943850318500838	SL1344_0007	146	NA	Unchanged	0.0289951455660687
402.972642805228	-0.265173727967184	0.758741623006598	-0.349491473680333	0.726720370782417	0.969689886146643	SL1344_0008	94	NA	Unchanged	0.0269577725869796
383.822698028651	0.559758170750014	0.765419203461127	0.731309285446275	0.464590260126674	0.896767246291021	SL1344_0009	91	NA	Unchanged	0
421.250529101115	0.387758637363569	0.678948622394883	0.571116318044527	0.567920797903362	0.934442370118527	SL1344_0010	102	NA	Unchanged	0
286.8699262498	-0.198437672025289	0.935656938335703	-0.212083792568523	0.832041663757053	0.977516634169189	SL1344_0011	66	NA	Unchanged	0.0254844131553379
1322.52732310063	-2.26154215308207	0.447900983304806	-5.04920113457989	4.43661431250686e-07	6.15631744540426e-06	SL1344_0012	90	NA	Reduced	0.101005048543782
811.168002084879	-1.27795175936264	0.503444497668586	-2.53841638011884	0.0111355410312245	0.0841644096154272	SL1344_0013	113	NA	Unchanged	0.16296634378707
639.913205932238	-0.319873793347574	0.633210319575472	-0.505162002985089	0.613445055609099	0.947591559722245	SL1344_0014	124	NA	Unchanged	0.028406407057852
243.914099576362	-0.567118265693202	0.909115576064622	-0.62381316592126	0.532750292127066	0.920304798756441	SL1344_0015	41	NA	Unchanged	0.0385803588920017
350.316148140647	1.04933342866594	0.79983298822768	1.31194067275359	0.189540152800034	0.635867488659993	SL1344_0016	120	NA	Unchanged	0
285.941996597512	-1.88772787071708	0.802102928209196	-2.35347335650761	0.0185989407007657	0.131483363124341	SL1344_0017	38	NA	Reduced	0.375313126270139
1281.03831184908	-0.659723405170648	0.423323863132191	-1.55843660758769	0.119129784369731	0.488508411294726	SL1344_0018	246	NA	Unchanged	0.0445252821829973
2008.48433941567	0.151695928332238	0.449860715266045	0.337206435646477	0.735961286181116	0.969689886146643	SL1344_0019	464	NA	Unchanged	0
506.142331016964	-0.699090530192889	0.683377734902591	-1.02299284054453	0.306311230909458	0.778751013235639	SL1344_0020	95	NA	Unchanged	0.0475395165407763
395.88646139527	1.32676097979931	0.811356260894422	1.63523848122737	0.101999064180915	0.447871514185445	SL1344_0021	169	NA	Unchanged	0
462.624970450589	0.885552277188878	0.69138574998357	1.28083675026557	0.200251012712234	0.651007427640304	SL1344_0022	153	NA	Unchanged	0
1832.40062920818	-0.041280327653466	0.429865150496122	-0.0960308776038787	0.923496049101668	0.992212150844185	SL1344_0023	429	NA	Unchanged	0.0230846771618787
718.777283199402	-0.204920322086751	0.6250868811073	-0.32782694419014	0.743042513609759	0.969689886146643	SL1344_0024	171	NA	Unchanged	0.0256144466900483
397.511579848253	-0.095507243148093	0.85765061081371	-0.111359150152623	0.911331551982461	0.991781318170064	SL1344_0025	91	NA	Unchanged	0.0237591805615699
361.013802702921	-0.568825942269397	0.854148750643451	-0.665956534902013	0.50543888282008	0.909270367347002	SL1344_0026	60	NA	Unchanged	0.0386770874858973
473.862908417514	0.155065302806334	0.698899602354679	0.221870641053308	0.824414585977435	0.977516634169189	SL1344_0027	101	NA	Unchanged	0
581.161536962305	-0.12822716577809	0.61433287034384	-0.208725874795405	0.834662239840582	0.977516634169189	SL1344_0028	101	NA	Unchanged	0.0242414417745319
227.994087136431	0.81504309507965	1.05239014687137	0.774468572803231	0.438653746030594	0.884012238518593	SL1344_0029	77	NA	Unchanged	0
312.441876117523	-3.31140900661898	0.879348062090088	-3.76575459636338	0.000166046824127349	0.00185129817347955	SL1344_0030	9	NA	Reduced	0.000233266257443909
690.026666126832	-3.73176559482305	0.620167533271974	-6.01735078767255	1.77294609481289e-09	2.99862052715147e-08	SL1344_0031	26	NA	Reduced	1.07202867808409e-05
294.902927831728	-4.15569371933593	0.828642826061424	-5.01506027523116	5.30168426630395e-07	7.28900272440929e-06	SL1344_0032	9	NA	Reduced	3.37612392153908e-07
1236.24738951722	1.79452209331458	0.475085863409347	3.77725845268599	0.000158564163525789	0.00177671145230647	SL1344_0033	536	NA	Unchanged	0
1063.99697101197	0.640505605806113	0.446858751169911	1.43335137586367	0.151757446694205	0.557522029576578	SL1344_0034	327	NA	Unchanged	0
529.170551786641	0.266127806614013	0.676328440285632	0.393489007355095	0.693958341438643	0.961958435471602	SL1344_0035	124	NA	Unchanged	0
1026.80514385306	-0.282200726674729	0.529079813889592	-0.533380256184973	0.593770381943094	0.94347904207061	SL1344_0036	214	NA	Unchanged	0.027384043303379
