baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	numsites....1.ctrl_reps..	Expected	Essentiality	Uncertainty
8.56199576313581	1.22657366951541	1.4755259079349	0.83127897851152	0.405816047196581	0.968293620587165	STMMW_00001	30	NA	Unchanged	0
213.62700905158	-0.0483197029487567	0.551358534549993	-0.0876375351443398	0.930164768207006	0.998963531443973	STMMW_00011	258	NA	Unchanged	0.0192305428801115
75.6865582214882	-0.125478745729338	0.836120146976104	-0.150072625546869	0.880707317017393	0.998963531443973	STMMW_00021	105	NA	Unchanged	0.0199772687763129
115.997915728437	-0.295945305450956	0.6425656458044	-0.460568204016688	0.645108428008277	0.998963531443973	STMMW_00031	134	NA	Unchanged	0.0224277448498628
69.3215915232249	-0.258897941245231	0.897873711387717	-0.288345608031099	0.773082198755338	0.998963531443973	STMMW_00041	85	NA	Unchanged	0.0217904384227265
132.281726394125	0.0686931928247744	0.667473834760055	0.102915184457333	0.918030286239285	0.998963531443973	STMMW_00051	184	NA	Unchanged	0
82.6035194502181	-0.169014541163801	0.779842829219091	-0.216728980290871	0.828419561737703	0.998963531443973	STMMW_00061	107	NA	Unchanged	0.0204917567874653
49.8520474501571	-0.486768239116256	0.905429567991825	-0.537610275082877	0.590846135016681	0.998963531443973	STMMW_00071	49	NA	Unchanged	0.0268676620242096
52.2073369865014	0.0319351255491454	1.01819892449736	0.0313643285028124	0.974978988877672	0.998963531443973	STMMW_00081	75	NA	Unchanged	0
62.7975264285914	-0.233383541009793	0.939802881692435	-0.248332438169914	0.803877202866682	0.998963531443973	STMMW_00091	78	NA	Unchanged	0.0213874564627748
42.0164537764089	-0.217575864422715	1.28395375185098	-0.169457711470567	0.865436632610225	0.998963531443973	STMMW_00101	47	NA	Unchanged	0.0211518178676103
170.476437210715	-3.60736384292944	0.588315295123635	-6.13168461338635	8.69533533299772e-10	2.56771524833356e-08	STMMW_00111	31	NA	Reduced	0.00063530589061922
91.1738947825421	-1.97859769253133	0.707279478647939	-2.79747646052688	0.00515035200152303	0.0554720279584328	STMMW_00121	70	NA	Unchanged	0.445844125614651
90.3318674128584	1.03570907656369	0.813467784364934	1.2732023277016	0.202946254812404	0.806539527815072	STMMW_00131	175	NA	Unchanged	0
31.1863931628711	-0.824967294783169	1.16085308730886	-0.710656071644385	0.477297387428647	0.987981659966873	STMMW_00141	38	NA	Unchanged	0.0421182947312615
51.0332967316832	0.818649847519965	0.984230932506965	0.831766022060246	0.405541026225954	0.968293620587165	STMMW_00151	103	NA	Unchanged	0
43.5180787746806	-0.903237693866474	1.1257781013417	-0.802323026882474	0.422366125717565	0.969654849174089	STMMW_00161	33	NA	Unchanged	0.0478089190753695
180.521792801423	-0.341384351495941	0.531753886940176	-0.641996908495278	0.520875190289889	0.998963531443973	STMMW_00171	192	NA	Unchanged	0.0232996100524285
264.336769222484	-0.0666671600057745	0.46178262001893	-0.144369140620843	0.885208983715981	0.998963531443973	STMMW_00181	336	NA	Unchanged	0.0193898514015103
58.9686701319019	0.477258462160716	0.953755264248667	0.500399295344055	0.616793949432095	0.998963531443973	STMMW_00191	98	NA	Unchanged	0
48.0650771222415	1.41066611946381	1.0464287320276	1.34807663081885	0.177633736859109	0.76974619305614	STMMW_00201	130	NA	Unchanged	0
56.9785972147068	0.593139417136555	0.970069231421531	0.611440295109014	0.54090813312898	0.998963531443973	STMMW_00211	100	NA	Unchanged	0
235.864770324095	-0.0832281734783886	0.541819433235223	-0.153608690226244	0.8779182844603	0.998963531443973	STMMW_00221	286	NA	Unchanged	0.0195432494639933
85.696829288493	0.0640919015141859	0.747205024757815	0.0857755226351154	0.931644864857307	0.998963531443973	STMMW_00231	122	NA	Unchanged	0
40.3468187018175	-0.287762330225317	1.0962801602142	-0.262489772841543	0.792943869107706	0.998963531443973	STMMW_00241	59	NA	Unchanged	0.0222814833773293
37.2002752469209	-0.654837611075047	1.05648540453517	-0.619826462593829	0.535372044545363	0.998963531443973	STMMW_00251	37	NA	Unchanged	0.032918189508839
65.446286022044	-0.417359029750064	0.922509805750164	-0.45241690348286	0.650968671880787	0.998963531443973	STMMW_00261	66	NA	Unchanged	0.0250036290963263
75.8585797852146	-0.383557468440396	0.864601790216904	-0.443623264236097	0.657314983022707	0.998963531443973	STMMW_00271	74	NA	Unchanged	0.0242051750298387
27.4659722697997	0.832279719322732	1.15994551087251	0.717516220823764	0.473055631311792	0.987981659966873	STMMW_00281	68	NA	Unchanged	0
53.3191207706066	-3.26218547788278	1.30699828611384	-2.49593707393632	0.0125624884552033	0.122573601798144	STMMW_00291	12	NA	Reduced	0.00442932733794554
87.3480945385858	-1.54918074221518	0.72131489056554	-2.14771767847543	0.0317361901067254	0.261403885124182	STMMW_00301	58	NA	Unchanged	0.176843620607602
42.1369538353532	-3.69425015967257	1.13870201761122	-3.24426417318766	0.0011775448003176	0.0146666823033972	STMMW_00311	7	NA	Reduced	0.000378351381031816
156.530171444512	1.42284619939162	0.596969252050921	2.3834497245936	0.0171512270387345	0.159660378634065	STMMW_00331	363	NA	Unchanged	0
138.360178905505	0.600759301113368	0.6771220285591	0.887224570719948	0.374958006352232	0.947273512931786	STMMW_00341	246	NA	Unchanged	0
68.0987954896164	-0.599923602950459	0.978149890144621	-0.613324817591872	0.539661586761691	0.998963531443973	STMMW_00351	75	NA	Unchanged	0.030667041848643
138.169756013443	0.112416671669436	0.633160655689624	0.17754841628148	0.859077638577265	0.998963531443973	STMMW_00361	187	NA	Unchanged	0
