baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	numsites....1.ctrl_reps..	Expected	Essentiality	Uncertainty
18.4612521707703	-1.57100923578813	1.1455984215251	-1.37134375036646	0.170267823340841	0.666743200386153	NCTC13441_00001	28	NA	Unchanged	0.278031521676137
12.2994270421608	-1.29634668706465	0.993116059837492	-1.30533251801081	0.191779645860221	0.709806828268757	NCTC13441_00002	31	NA	Unchanged	0.175735074649377
8.94999327019267	-0.739830813198761	1.16804907453665	-0.633390179682511	0.526478876344964	0.98016293535348	NCTC13441_00003	20	NA	Unchanged	0.0829131152689627
69.746317316853	-1.25156978981286	0.624473372059358	-2.00420041239787	0.0450485964230559	0.298641663424214	NCTC13441_00004	138	NA	Unchanged	0.163640230093229
98.1261591496901	-1.74792660451019	0.603937102917346	-2.894219606755	0.00380102219131065	0.0405752769776212	NCTC13441_00005	152	NA	Unchanged	0.374103652998666
127.519118172457	-0.575072093114881	0.463170490685732	-1.2415991620353	0.214384491106346	0.751083996363553	NCTC13441_00006	337	NA	Unchanged	0.071093471628796
133.316572965403	-1.05960927747651	0.419319186136098	-2.52697542232803	0.0115049553754559	0.103264515195806	NCTC13441_00007	278	NA	Unchanged	0.122806234378797
22.6502295942816	-0.55733367151877	0.969904568196782	-0.574627329114398	0.565543365010165	0.985568767352748	NCTC13441_00008	72	NA	Unchanged	0.0700729460975092
27.0168151291317	-1.17584111872982	0.942925329896195	-1.24701403329494	0.212392352042049	0.749039563179892	NCTC13441_00009	35	NA	Unchanged	0.145553184900551
10.6116554805418	-1.68349881977008	1.28959492276963	-1.30544777282038	0.191740420152365	0.709806828268757	NCTC13441_00010	16	NA	Unchanged	0.336246194424149
22.2426041556258	-0.0518617882745228	1.12532172115136	-0.0460861878871944	0.963241554780798	0.998767384301822	NCTC13441_00011	61	NA	Unchanged	0.0554927330727381
10.6101952782649	0.518332554230671	1.13031337117723	0.458574203798743	0.646539964664065	0.996085134636505	NCTC13441_00012	57	NA	Unchanged	0
96.1308556774724	2.46252650626732	0.705492532171358	3.49050683596633	0.000482105279062444	0.00664003046708706	NCTC13441_00013	787	NA	Unchanged	0
48.5310694875693	1.47558116580172	0.749301119413997	1.9692766066541	0.0489213360147764	0.317764572584915	NCTC13441_00014	345	NA	Unchanged	0
42.5575119015199	2.69997327434497	0.727610834597142	3.7107381390766	0.000206655788917487	0.00307609067168172	NCTC13441_00015	408	NA	Unchanged	0
41.1546698057167	1.7195667496735	0.803404995436183	2.14034859061327	0.0323266058619857	0.234759730146208	NCTC13441_00016	294	NA	Unchanged	0
43.2373318520286	1.21818101311932	0.777324874181905	1.56714528709942	0.117080735732708	0.548209313236194	NCTC13441_00017	228	NA	Unchanged	0
56.4292686028707	-0.403520886456267	0.766654587155193	-0.52633988398035	0.598652076250347	0.992332095925639	NCTC13441_00019	149	NA	Unchanged	0.0629106862745815
88.4682356990762	-0.0314239094712508	0.559262832895055	-0.0561880883601423	0.955191970283933	0.998767384301822	NCTC13441_00020	253	NA	Unchanged	0.0553797223717399
59.2847900213123	-0.410045218297816	0.732126990795409	-0.560073898999856	0.5754290328557	0.986753431284258	NCTC13441_00021	161	NA	Unchanged	0.0631582897873223
19.5287612321153	0.65909621311306	1.07345361440183	0.613995988527489	0.539217978028393	0.982115425771707	NCTC13441_00022	80	NA	Unchanged	0
12.1837847757049	1.84609398764175	1.03778278541272	1.77888283905921	0.0752589721524907	0.419299927210729	NCTC13441_00023	92	NA	Unchanged	0
39.3042307054475	0.752064424700775	0.706171793663829	1.06498791292533	0.286881399538208	0.845647323485014	NCTC13441_00024	174	NA	Unchanged	0
32.2869440690632	-0.745577457740949	0.844455644287548	-0.882908963643649	0.377285460180367	0.913347344522251	NCTC13441_00025	69	NA	Unchanged	0.0834111126321786
32.1396190392422	-0.31189143542199	0.814336753266592	-0.383000563551729	0.701719346226824	0.996085134636505	NCTC13441_00026	69	NA	Unchanged	0.0598989891828653
